id,timestamp,energy_kwh,location,sector,consumer_id,price,total
eab978c3-21a8-4521-a068-99a9fdff21bc,2023-09-15T23:59:00,34.65,Texas,residential,CON-USA-RES-3,0.1064,3.69
ae8797f2-a4db-4d76-a4cb-d98f5481a08a,2023-09-15T23:59:00,62.26,London,residential,CON-UK-RES-1,0.1965,12.23
94ebecd5-bfc3-4ee3-a49e-15b2563a455c,2023-09-15T23:59:00,42.67,London,commercial,CON-UK-COM-1,0.2326,9.93
3fdb277e-8720-426e-92bd-5f665d88c6c7,2023-09-15T23:59:00,65.86,Manchester,industrial,CON-UK-IND-1,0.1916,12.62
8a10f149-e120-4fbe-b397-154f7a782ffb,2023-09-15T23:59:00,52.86,Sydney,residential,CON-AUS-RES-1,0.1887,9.97
9c274e8e-10a5-4bde-bb0c-2e46e5b27811,2023-09-15T23:59:00,59.29,Sydney,commercial,CON-AUS-COM-1,0.2255,13.37
dc528243-d20d-426b-b240-9a9a77955ea4,2023-09-15T23:59:00,45.88,Melbourne,industrial,CON-AUS-IND-1,0.2125,9.75
c859bded-3a76-4863-ad52-cf17b9cb6b5f,2023-09-16T23:59:00,62.57,New York,residential,CON-USA-RES-1,0.1565,9.79
bb1977bb-3d30-4d1d-987d-99862ea18539,2023-09-16T23:59:00,56.46,New York,residential,CON-USA-RES-2,0.1481,8.36
13f33a1f-5b15-4612-815d-9d5dc1d514a8,2023-09-16T23:59:00,45.8,New York,industrial,CON-USA-IND-1,0.2075,9.5
acda0206-64b9-4296-8503-49a49d84c233,2023-09-16T23:59:00,50.04,Texas,commercial,CON-USA-COM-1,0.2225,11.13
278d344f-a4e6-42f4-a610-b3db1966877a,2023-09-16T23:59:00,31.1,Texas,residential,CON-USA-RES-3,0.1443,4.49
64843b75-0c43-4a6d-ab00-de74fa2b5b17,2023-09-16T23:59:00,65.93,London,residential,CON-UK-RES-1,0.1385,9.13
ee9a3a2d-6b26-4952-816f-f1c72aba8008,2023-09-16T23:59:00,37.41,London,commercial,CON-UK-COM-1,0.1708,6.39
7a69ad9c-162a-4b0e-b515-385d3fabaae3,2023-09-16T23:59:00,66.14,Manchester,industrial,CON-UK-IND-1,0.1307,8.64
b15c11ac-5fbd-463f-8f60-082cb30927ad,2023-09-16T23:59:00,52.16,Sydney,residential,CON-AUS-RES-1,0.1809,9.44
6971ac52-0ad1-4c17-8bc5-90881f09e07d,2023-09-16T23:59:00,58.04,Sydney,commercial,CON-AUS-COM-1,0.2619,15.2
d89228ab-1f0c-4d7a-a4bb-243925b8a1d5,2023-09-16T23:59:00,47.61,Melbourne,industrial,CON-AUS-IND-1,0.218,10.38
4d1276f5-8b12-4625-a2e9-651a886f3bc1,2023-09-17T23:59:00,62.55,New York,residential,CON-USA-RES-1,0.1292,8.08
12f4b364-42d1-481e-a5c2-ae243fa523d9,2023-09-17T23:59:00,61.79,New York,residential,CON-USA-RES-2,0.1744,10.78
6535a8a9-4d8e-4f62-8b85-d566beac79a2,2023-09-17T23:59:00,48.73,New York,industrial,CON-USA-IND-1,0.1436,7.0
e755f45c-711b-409b-971c-99153f8b76db,2023-09-17T23:59:00,51.0,Texas,commercial,CON-USA-COM-1,0.2461,12.55
26afeeeb-3332-49da-b8b9-d50a5402a292,2023-09-17T23:59:00,32.9,Texas,residential,CON-USA-RES-3,0.1197,3.94
91a80bdc-5fd2-4d43-9bbd-6101a504e724,2023-09-17T23:59:00,64.12,London,residential,CON-UK-RES-1,0.1461,9.37
771fe8f9-4d3b-48ce-98fc-dbdff03a7632,2023-09-17T23:59:00,41.9,London,commercial,CON-UK-COM-1,0.2965,12.42
9bdedd64-bc30-4ebe-95ce-ef860b807731,2023-09-17T23:59:00,65.45,Manchester,industrial,CON-UK-IND-1,0.246,16.1
0ac69a28-7715-41c1-bbbe-61ed31ee1064,2023-09-17T23:59:00,51.57,Sydney,residential,CON-AUS-RES-1,0.1409,7.27
40fd065c-e63e-4df0-8fcb-bdf110f6952e,2023-09-17T23:59:00,52.66,Sydney,commercial,CON-AUS-COM-1,0.2882,15.18
298008a0-9d63-4d68-93d2-05d0222e5327,2023-09-17T23:59:00,43.41,Melbourne,industrial,CON-AUS-IND-1,0.1205,5.23
85e37d5e-84f6-48ae-bcc3-dbc2349c41f9,2023-09-18T23:59:00,0.0,New York,residential,CON-USA-RES-1,0.0,0.0
278c3ef9-10c4-470d-b1d3-8a04cff55e1a,2023-09-18T23:59:00,60.58,New York,residential,CON-USA-RES-2,0.1307,7.92
71780fa4-45a8-4a35-85bb-927535854890,2023-09-18T23:59:00,47.22,New York,industrial,CON-USA-IND-1,0.1985,9.37
4950e10b-0fa5-4577-95b7-fc30501a0014,2023-09-18T23:59:00,51.69,Texas,commercial,CON-USA-COM-1,0.1587,8.2
20602bea-cca8-4eed-a1b0-bd1a374dd957,2023-09-18T23:59:00,34.47,Texas,residential,CON-USA-RES-3,0.1942,6.69
7bf01b04-d9c0-44c8-873b-75ffc25e1215,2023-09-18T23:59:00,68.21,London,residential,CON-UK-RES-1,0.131,8.94
ee16e167-00fa-48dd-94a1-077a9ef576c9,2023-09-18T23:59:00,44.97,London,commercial,CON-UK-COM-1,0.1666,7.49
074d1eb6-e411-4a09-b70f-c315da78a607,2023-09-18T23:59:00,66.92,Manchester,industrial,CON-UK-IND-1,0.1692,11.32
724a37f4-6e0e-40fd-a724-093ca281a316,2023-09-18T23:59:00,58.26,Sydney,residential,CON-AUS-RES-1,0.1136,6.62
f3cbfc79-45a1-44ac-9b8a-403076d6253e,2023-09-18T23:59:00,52.63,Sydney,commercial,CON-AUS-COM-1,0.1653,8.7
43c850bf-d996-4b02-80e9-6753a2022d8f,2023-09-18T23:59:00,48.19,Melbourne,industrial,CON-AUS-IND-1,0.2247,10.83
296b35c0-cb39-4bcf-896e-248623b9b943,2023-09-19T23:59:00,54.09,New York,residential,CON-USA-RES-1,0.1024,5.54
99d2d52b-c498-41f4-a571-c20bdbbdc1cc,2023-09-19T23:59:00,0.0,New York,residential,CON-USA-RES-2,0.0,0.0
45971dda-e7ee-4366-9e9d-d6335efd1c15,2023-09-19T23:59:00,47.69,New York,industrial,CON-USA-IND-1,0.1808,8.62
5df017da-38ea-4de3-ae75-5c8de08e58ea,2023-09-19T23:59:00,42.87,Texas,commercial,CON-USA-COM-1,0.1555,6.67
f4fd1ba1-af5e-44ae-8e20-d195e9e12d20,2023-09-19T23:59:00,33.27,Texas,residential,CON-USA-RES-3,0.1523,5.07
380d41f6-23e6-43ea-a2f7-ade85943db56,2023-09-19T23:59:00,60.4,London,residential,CON-UK-RES-1,0.1528,9.23
74bd60f9-8498-4d16-8b3f-fe9d0e998b99,2023-09-19T23:59:00,38.4,London,commercial,CON-UK-COM-1,0.1759,6.75
ee00cfc4-d687-4776-90b4-e5b5736ff4a2,2023-09-19T23:59:00,57.13,Manchester,industrial,CON-UK-IND-1,0.2474,14.13
79065b52-73ee-42d8-b563-fd887d45b32c,2023-09-19T23:59:00,55.47,Sydney,residential,CON-AUS-RES-1,0.1267,7.03
71a88ee5-5c6c-43c6-b3d5-8e9aee348e61,2023-09-19T23:59:00,48.62,Sydney,commercial,CON-AUS-COM-1,0.281,13.66
cb256302-1bb6-48c6-9346-f742de450d45,2023-09-19T23:59:00,39.59,Melbourne,industrial,CON-AUS-IND-1,0.1224,4.85
f9d38494-fce8-4626-887e-50aebd6970cc,2023-09-20T23:59:00,58.87,New York,residential,CON-USA-RES-1,0.1447,8.52
cbbabcd5-6b68-40e2-8cd0-c383dc79377c,2023-09-20T23:59:00,0.0,New York,residential,CON-USA-RES-2,0.0,0.0
ae10568d-9fc8-45ca-85c5-608434b887b9,2023-09-20T23:59:00,47.12,New York,industrial,CON-USA-IND-1,0.1618,7.62
90656e17-faf4-4477-9505-2c8b7a0b24ab,2023-09-20T23:59:00,51.79,Texas,commercial,CON-USA-COM-1,0.1996,10.34
b9957bf6-ecea-46d4-a962-b68ce3b3996a,2023-09-20T23:59:00,35.12,Texas,residential,CON-USA-RES-3,0.1681,5.9
0ed5ae02-2b9d-463f-a744-7e412512cb17,2023-09-20T23:59:00,66.82,London,residential,CON-UK-RES-1,0.157,10.49
4627dacd-3a6f-44b0-bacf-1818c6ff2bcf,2023-09-20T23:59:00,38.41,London,commercial,CON-UK-COM-1,0.2021,7.76
903bd9ed-1fe7-4aac-ba0b-e00002cb581e,2023-09-20T23:59:00,66.71,Manchester,industrial,CON-UK-IND-1,0.1284,8.57
0400ff14-ae38-49fa-98a7-e31cfa6b4e87,2023-09-20T23:59:00,50.29,Sydney,residential,CON-AUS-RES-1,0.1492,7.5
265103d2-b51f-41e2-9aaf-c885c320b2ab,2023-09-20T23:59:00,51.59,Sydney,commercial,CON-AUS-COM-1,0.2806,14.48
d866e060-1b8d-423e-b89f-3799685172b4,2023-09-20T23:59:00,47.14,Melbourne,industrial,CON-AUS-IND-1,0.1429,6.74
40ff7361-4b1c-4cc1-a916-f78e9f3f1e24,2023-09-21T23:59:00,0.0,New York,residential,CON-USA-RES-1,0.0,0.0
d0ddd914-133a-4b33-b13b-78ceff202238,2023-09-21T23:59:00,57.11,New York,residential,CON-USA-RES-2,0.1776,10.14
dc7cd213-8698-41b6-813f-d44010441ef1,2023-09-21T23:59:00,51.06,New York,industrial,CON-USA-IND-1,0.1695,8.65
35e5986f-5622-4867-b9e4-8a645570175b,2023-09-21T23:59:00,48.47,Texas,commercial,CON-USA-COM-1,0.2604,12.62
63d971d1-68d3-4613-83fb-9804f37ce0bf,2023-09-21T23:59:00,32.95,Texas,residential,CON-USA-RES-3,0.1266,4.17
68f45d49-5593-4194-a045-7206416e3580,2023-09-21T23:59:00,62.43,London,residential,CON-UK-RES-1,0.1915,11.96
2bcbecc9-bdab-4305-9808-d486a8007356,2023-09-21T23:59:00,45.76,London,commercial,CON-UK-COM-1,0.1882,8.61
e449e1bc-fbd6-48eb-950b-2b27e7b84577,2023-09-21T23:59:00,58.56,Manchester,industrial,CON-UK-IND-1,0.1967,11.52
a7fe48a3-9d5a-4d31-8f24-6a4c47983069,2023-09-21T23:59:00,54.35,Sydney,residential,CON-AUS-RES-1,0.1461,7.94
71cb689c-3bd6-4d1e-86c7-2a12c05b2071,2023-09-21T23:59:00,58.03,Sydney,commercial,CON-AUS-COM-1,0.2712,15.74
9b46efc0-5cd1-40b9-a70f-9e4c61a542b5,2023-09-21T23:59:00,41.38,Melbourne,industrial,CON-AUS-IND-1,0.243,10.06
9ac36ac4-a22b-48d4-9579-5d444bef32c2,2023-09-22T23:59:00,53.78,New York,residential,CON-USA-RES-1,0.1398,7.52
718b098c-0032-4db7-bf48-626611554dd5,2023-09-22T23:59:00,0.0,New York,residential,CON-USA-RES-2,0.0,0.0
2fa52652-3155-4958-a8d5-d8b6ba4609f9,2023-09-22T23:59:00,50.96,New York,industrial,CON-USA-IND-1,0.1835,9.35
1e02d352-1725-4f1a-8722-bfb3d7d68964,2023-09-22T23:59:00,49.27,Texas,commercial,CON-USA-COM-1,0.1821,8.97
12c9ae7b-ce3e-42ae-9e1d-9f4c36b3c30d,2023-09-22T23:59:00,30.71,Texas,residential,CON-USA-RES-3,0.1828,5.61
a7438f9c-e976-4f95-8d48-4c41dc410333,2023-09-22T23:59:00,67.0,London,residential,CON-UK-RES-1,0.1547,10.36
e98e82df-61a9-4166-ab32-2b1d785dbb35,2023-09-22T23:59:00,38.06,London,commercial,CON-UK-COM-1,0.2786,10.6
7bee9ac2-187c-47c8-b26a-2523b270b320,2023-09-22T23:59:00,61.06,Manchester,industrial,CON-UK-IND-1,0.2037,12.44
6b153130-a4f7-4421-b153-bf67c42d39b9,2023-09-22T23:59:00,59.29,Sydney,residential,CON-AUS-RES-1,0.1478,8.76
300207c8-6287-4040-ab1e-400693253c4f,2023-09-22T23:59:00,49.25,Sydney,commercial,CON-AUS-COM-1,0.2866,14.12
57a12481-f421-4456-8b21-b3077df08d87,2023-09-22T23:59:00,39.01,Melbourne,industrial,CON-AUS-IND-1,0.1745,6.81
f0e6db73-8522-4e2f-a2f0-329d7dd600bc,2023-09-23T23:59:00,53.21,New York,residential,CON-USA-RES-1,0.1549,8.24
c3ac1e79-f5ff-40b9-ae62-38fcd1182166,2023-09-23T23:59:00,56.55,New York,residential,CON-USA-RES-2,0.1956,11.06
10ee9d99-05c1-41f3-a4e5-cb72c3e4c709,2023-09-23T23:59:00,51.66,New York,industrial,CON-USA-IND-1,0.2341,12.09
a19f9496-2a8d-4f18-9a7e-f64605947fd2,2023-09-23T23:59:00,50.75,Texas,commercial,CON-USA-COM-1,0.2738,13.9
eca74ad0-7452-4a5d-82c2-32074ec4080c,2023-09-23T23:59:00,35.9,Texas,residential,CON-USA-RES-3,0.1724,6.19
94b7880d-9717-4d25-964f-fc0b6963b2af,2023-09-23T23:59:00,63.32,London,residential,CON-UK-RES-1,0.108,6.84
3b771ce8-ad1d-4f0d-a63f-bf79bc99f5b9,2023-09-23T23:59:00,38.01,London,commercial,CON-UK-COM-1,0.2949,11.21
1705c167-9313-460e-8006-57610579978c,2023-09-23T23:59:00,63.44,Manchester,industrial,CON-UK-IND-1,0.1771,11.24
27b66ec1-1d74-4db4-8a96-351d638a1a1b,2023-09-23T23:59:00,54.58,Sydney,residential,CON-AUS-RES-1,0.1639,8.95
f36b6a7a-9fa2-47a4-92a0-ff9cd3b313f2,2023-09-23T23:59:00,53.28,Sydney,commercial,CON-AUS-COM-1,0.2228,11.87
bc49c32a-76be-4ce1-817e-4d1e00fbb569,2023-09-23T23:59:00,45.18,Melbourne,industrial,CON-AUS-IND-1,0.204,9.22
cb1d5fda-c161-4d29-8c04-76fc69f7e88f,2023-09-24T23:59:00,62.57,New York,residential,CON-USA-RES-1,0.1087,6.8
c590319f-a9ea-441a-b9cb-ee64049dd3e2,2023-09-24T23:59:00,59.83,New York,residential,CON-USA-RES-2,0.1674,10.02
ab50caf4-78f6-450b-b305-d859790ccdd8,2023-09-24T23:59:00,46.01,New York,industrial,CON-USA-IND-1,0.1432,6.59
39ff5e83-0b4d-4a75-8f47-8c159ec92058,2023-09-24T23:59:00,42.09,Texas,commercial,CON-USA-COM-1,0.1893,7.97
3d5c2339-0ddf-4fc7-a84b-776f337f7034,2023-09-24T23:59:00,29.8,Texas,residential,CON-USA-RES-3,0.1705,5.08
97e73f4a-c995-47cd-8140-0b426a0a605f,2023-09-24T23:59:00,57.87,London,residential,CON-UK-RES-1,0.1715,9.92
0bf1d7cb-f9dc-43e0-8acb-37896bf4edd6,2023-09-24T23:59:00,41.83,London,commercial,CON-UK-COM-1,0.2788,11.66
4bddc0bf-d3af-4858-bdcb-91cbf196ded2,2023-09-24T23:59:00,62.16,Manchester,industrial,CON-UK-IND-1,0.2103,13.07
8d9724e6-d4f9-4691-8f17-a120b2288bba,2023-09-24T23:59:00,55.67,Sydney,residential,CON-AUS-RES-1,0.1975,10.99
0ec563f7-9539-4e07-9e4e-ebe46981662d,2023-09-24T23:59:00,50.45,Sydney,commercial,CON-AUS-COM-1,0.1738,8.77
b251b1e8-d2a7-4b4b-ab9c-c50324055550,2023-09-24T23:59:00,40.05,Melbourne,industrial,CON-AUS-IND-1,0.1977,7.92
50a7f695-0439-4163-9c12-c2cde2ae26f3,2023-09-25T23:59:00,52.6,New York,residential,CON-USA-RES-1,0.1828,9.62
b59e74c6-8ab5-4207-9706-f45a640a016f,2023-09-25T23:59:00,56.94,New York,residential,CON-USA-RES-2,0.1032,5.88
4e27a07c-2e27-42b7-9c69-3047754ff85b,2023-09-25T23:59:00,53.22,New York,industrial,CON-USA-IND-1,0.1827,9.72
d674ca0b-bb9d-4ceb-9262-0d2e2a369651,2023-09-25T23:59:00,48.87,Texas,commercial,CON-USA-COM-1,0.2397,11.71
936317de-8c50-4036-ba08-c7ef511f4bd3,2023-09-25T23:59:00,34.66,Texas,residential,CON-USA-RES-3,0.139,4.82
694ced3b-99de-4b61-8a2a-789b939e8917,2023-09-25T23:59:00,62.78,London,residential,CON-UK-RES-1,0.1771,11.12
00f53133-d3e0-469a-b201-2b38581a5c16,2023-09-25T23:59:00,38.58,London,commercial,CON-UK-COM-1,0.174,6.71
a2f10249-ebae-4ac8-aeb4-6130a8793652,2023-09-25T23:59:00,55.37,Manchester,industrial,CON-UK-IND-1,0.1722,9.53
8e837d42-b388-4877-b2e2-b3aaad170c5b,2023-09-25T23:59:00,49.72,Sydney,residential,CON-AUS-RES-1,0.1607,7.99
1a56a418-ad6d-4974-b3b1-5e162a9c474b,2023-09-25T23:59:00,54.42,Sydney,commercial,CON-AUS-COM-1,0.2169,11.8
b5186eb2-e2c6-41e4-8539-1e37ce545842,2023-09-25T23:59:00,43.38,Melbourne,industrial,CON-AUS-IND-1,0.1234,5.35
6d39c4a5-1dc7-44f1-90d6-345c2c19160d,2023-09-26T23:59:00,51.77,New York,residential,CON-USA-RES-1,0.1276,6.61
65efd9e2-e442-4d7d-a057-9b3d06392a0d,2023-09-26T23:59:00,65.27,New York,residential,CON-USA-RES-2,0.1456,9.5
6b75e1b5-c6b9-4fd0-8f51-9e37792bdcd0,2023-09-26T23:59:00,51.46,New York,industrial,CON-USA-IND-1,0.2272,11.69
a01ebd75-7313-423d-84d1-cdef9704591d,2023-09-26T23:59:00,41.68,Texas,commercial,CON-USA-COM-1,0.1672,6.97
a413b818-2f00-43d5-bd43-a5d9ca3d01b2,2023-09-26T23:59:00,31.9,Texas,residential,CON-USA-RES-3,0.1675,5.34
cc267e28-8e08-4c37-aa64-b3caa8125b91,2023-09-26T23:59:00,69.05,London,residential,CON-UK-RES-1,0.1082,7.47
b712cd0c-c064-4454-aa52-969b3922730c,2023-09-26T23:59:00,37.27,London,commercial,CON-UK-COM-1,0.2027,7.55
cbafaf22-6507-416f-bf9f-a5cef31d608b,2023-09-26T23:59:00,54.35,Manchester,industrial,CON-UK-IND-1,0.2023,11.0
a8626e9d-816a-45d3-af87-71ec7b5fc137,2023-09-26T23:59:00,52.52,Sydney,residential,CON-AUS-RES-1,0.1982,10.41
da337864-2a10-440f-b94e-dafb6255a028,2023-09-26T23:59:00,59.35,Sydney,commercial,CON-AUS-COM-1,0.2118,12.57
68828ced-c6b1-4dc8-b164-e51b2195b4a5,2023-09-26T23:59:00,40.08,Melbourne,industrial,CON-AUS-IND-1,0.2139,8.57
e5cc5934-83e3-4f23-8938-e9d93d6001f2,2023-09-27T23:59:00,0.0,New York,residential,CON-USA-RES-1,0.0,0.0
3a3125e4-1f4c-4d41-86f1-7460f5159245,2023-09-27T23:59:00,60.13,New York,residential,CON-USA-RES-2,0.1167,7.02
225985fd-f275-4c8a-a7c1-537c1bf3a01b,2023-09-27T23:59:00,55.78,New York,industrial,CON-USA-IND-1,0.1461,8.15
58c188c3-2e4a-4258-814b-a71e84b6c0f0,2023-09-27T23:59:00,50.16,Texas,commercial,CON-USA-COM-1,0.2249,11.28
e5a52e5b-6948-4871-a9fb-8215d45d8606,2023-09-27T23:59:00,30.25,Texas,residential,CON-USA-RES-3,0.1744,5.28
1f86a5bb-19fd-40ce-8e18-4fb1b75990e7,2023-09-27T23:59:00,63.49,London,residential,CON-UK-RES-1,0.1825,11.59
933ea3cf-e7e5-46ef-8bc7-8a2b9c392944,2023-09-27T23:59:00,40.39,London,commercial,CON-UK-COM-1,0.2505,10.12
3366118e-33ac-4650-87ba-8d0e58146450,2023-09-27T23:59:00,53.87,Manchester,industrial,CON-UK-IND-1,0.1733,9.34
d5ec1997-603d-421f-918b-ebf6cf394741,2023-09-27T23:59:00,56.71,Sydney,residential,CON-AUS-RES-1,0.195,11.06
44223029-6697-4e2d-b775-32dda8654b13,2023-09-27T23:59:00,59.33,Sydney,commercial,CON-AUS-COM-1,0.2853,16.93
d1437bd4-b86d-4e9f-8071-2dcd292bf7b9,2023-09-27T23:59:00,47.86,Melbourne,industrial,CON-AUS-IND-1,0.1855,8.88
9bae11d4-a63e-44ea-b885-5858da2b69d1,2023-09-28T23:59:00,51.69,New York,residential,CON-USA-RES-1,0.1581,8.17
30bb5442-fde6-442c-b3ae-f7935ef15b43,2023-09-28T23:59:00,64.74,New York,residential,CON-USA-RES-2,0.1444,9.35
2b3b6d71-1a94-4ec3-a92b-dbe5f91582c4,2023-09-28T23:59:00,49.67,New York,industrial,CON-USA-IND-1,0.1606,7.98
bc05f848-7aaf-4dd9-a77f-3e88d925b623,2023-09-28T23:59:00,47.19,Texas,commercial,CON-USA-COM-1,0.2074,9.79
7084fb3a-6be0-4b05-acaa-0ef64372e738,2023-09-28T23:59:00,30.48,Texas,residential,CON-USA-RES-3,0.1024,3.12
a4f458ff-c39b-42c8-8ff9-3ff3c3275c7d,2023-09-28T23:59:00,57.17,London,residential,CON-UK-RES-1,0.1564,8.94
206195c9-6669-4388-9576-803c698dcb7e,2023-09-28T23:59:00,44.73,London,commercial,CON-UK-COM-1,0.2896,12.95
09c2cbf2-7b33-46e2-9e8a-c722a01272f7,2023-09-28T23:59:00,56.59,Manchester,industrial,CON-UK-IND-1,0.1433,8.11
0f0865a9-fe39-4516-b63c-3e98404a6135,2023-09-28T23:59:00,52.93,Sydney,residential,CON-AUS-RES-1,0.1339,7.09
587017fd-7bd5-4be5-9832-b9d45c4fb644,2023-09-28T23:59:00,49.52,Sydney,commercial,CON-AUS-COM-1,0.1691,8.37
127473c4-99b1-4225-a444-402247136b01,2023-09-28T23:59:00,40.5,Melbourne,industrial,CON-AUS-IND-1,0.1357,5.5
4ed5c8b7-e3c0-4601-9f96-aab22661bcfc,2023-09-29T23:59:00,58.31,New York,residential,CON-USA-RES-1,0.1644,9.59
77342510-a60c-471b-95b1-a361da88c3de,2023-09-29T23:59:00,60.88,New York,residential,CON-USA-RES-2,0.1651,10.05
0e7be9a5-5c6d-4070-9122-5ab7370628c9,2023-09-29T23:59:00,48.74,New York,industrial,CON-USA-IND-1,0.2269,11.06
61487577-15d2-448a-b0c8-a32ade37531d,2023-09-29T23:59:00,51.58,Texas,commercial,CON-USA-COM-1,0.2215,11.42
87526b7c-caa0-4927-a64f-c86d4e8d149c,2023-09-29T23:59:00,31.84,Texas,residential,CON-USA-RES-3,0.1934,6.16
a107b363-32fe-4e29-922a-ce6ae30acc0d,2023-09-29T23:59:00,66.75,London,residential,CON-UK-RES-1,0.105,7.01
274459a4-807f-4c54-aa14-e381899fbfa2,2023-09-29T23:59:00,40.25,London,commercial,CON-UK-COM-1,0.1793,7.22
b8071841-4408-4c52-8c79-4532a6711596,2023-09-29T23:59:00,64.62,Manchester,industrial,CON-UK-IND-1,0.2117,13.68
73bbe1ac-0537-477f-8f02-1e2932c5378a,2023-09-29T23:59:00,52.61,Sydney,residential,CON-AUS-RES-1,0.118,6.21
87e36fe3-c98d-4b62-a74a-e428ec528516,2023-09-29T23:59:00,57.55,Sydney,commercial,CON-AUS-COM-1,0.227,13.06
eea32ca5-c758-4746-8424-956222e4a40a,2023-09-29T23:59:00,40.61,Melbourne,industrial,CON-AUS-IND-1,0.1208,4.91
05650a91-e138-4b43-a8b5-199c00781c1a,2023-09-30T23:59:00,55.72,New York,residential,CON-USA-RES-1,0.1966,10.95
f43385eb-9154-4004-9235-7517e1072bd1,2023-09-30T23:59:00,56.55,New York,residential,CON-USA-RES-2,0.1932,10.93
dc1bed26-8f49-42da-851c-126d494a4a12,2023-09-30T23:59:00,46.6,New York,industrial,CON-USA-IND-1,0.1839,8.57
c081e5a6-275f-457c-bf42-33a744097a91,2023-09-30T23:59:00,41.58,Texas,commercial,CON-USA-COM-1,0.2035,8.46
c63e8136-4d52-447a-b5af-624492842d30,2023-09-30T23:59:00,30.77,Texas,residential,CON-USA-RES-3,0.1355,4.17
9c0833c6-e5cc-42c3-81fe-b37f85709520,2023-09-30T23:59:00,67.96,London,residential,CON-UK-RES-1,0.1947,13.23
be13d147-d214-4cd4-9f98-5d862dca33fd,2023-09-30T23:59:00,40.27,London,commercial,CON-UK-COM-1,0.1515,6.1
485123e4-0715-48bc-93b5-cab55596dd11,2023-09-30T23:59:00,60.37,Manchester,industrial,CON-UK-IND-1,0.2233,13.48
50c7379b-3c3f-4de9-80fd-f92927860513,2023-09-30T23:59:00,56.64,Sydney,residential,CON-AUS-RES-1,0.1671,9.46
460777b9-6f94-4a55-83a6-b4ce477bf547,2023-09-30T23:59:00,54.9,Sydney,commercial,CON-AUS-COM-1,0.2287,12.56
1fbf8481-f855-432e-afe9-3e25414d7215,2023-09-30T23:59:00,47.29,Melbourne,industrial,CON-AUS-IND-1,0.2042,9.66
0c9f2067-5f19-4ea1-8e72-5ee3c9e917ad,2023-10-01T23:59:00,52.39,New York,residential,CON-USA-RES-1,0.1932,10.12
a6d6d591-3af4-494a-bd63-7012999170ef,2023-10-01T23:59:00,62.7,New York,residential,CON-USA-RES-2,0.1564,9.81
15401bc0-d0e2-40fe-b36e-aabee4720dde,2023-10-01T23:59:00,51.47,New York,industrial,CON-USA-IND-1,0.2443,12.57
daf19d08-f5c6-4272-861f-64539c3ccbe9,2023-10-01T23:59:00,45.08,Texas,commercial,CON-USA-COM-1,0.2961,13.35
33b8b7d9-fbb3-4000-898b-138b58333a07,2023-10-01T23:59:00,35.97,Texas,residential,CON-USA-RES-3,0.1487,5.35
92e30296-6c8b-480b-8b6e-871f1b4ecccc,2023-10-01T23:59:00,56.55,London,residential,CON-UK-RES-1,0.1081,6.11
c814c1e5-7605-46c2-9acb-dff4cec80743,2023-10-01T23:59:00,39.94,London,commercial,CON-UK-COM-1,0.1666,6.65
5b80cd09-fa8c-456a-a546-91d2e4dd7b41,2023-10-01T23:59:00,63.34,Manchester,industrial,CON-UK-IND-1,0.2135,13.52
4a9a0681-e019-45c5-8ff8-b2f379452439,2023-10-01T23:59:00,55.66,Sydney,residential,CON-AUS-RES-1,0.1696,9.44
0250af25-8f29-4e1e-acef-443d671fe41d,2023-10-01T23:59:00,54.82,Sydney,commercial,CON-AUS-COM-1,0.2659,14.58
090bb88d-67de-441f-a24b-c951778c5c0b,2023-10-01T23:59:00,46.48,Melbourne,industrial,CON-AUS-IND-1,0.2444,11.36
aa86764b-e565-4b79-9fa6-d51bec028d96,2023-10-02T23:59:00,61.64,New York,residential,CON-USA-RES-1,0.1691,10.42
c2598c69-ad15-4c29-b0ea-56a1c72fd603,2023-10-02T23:59:00,64.69,New York,residential,CON-USA-RES-2,0.1503,9.72
0b2da8ed-6f94-4753-a91b-be11e43554bb,2023-10-02T23:59:00,54.55,New York,industrial,CON-USA-IND-1,0.1215,6.63
8de72056-0545-4197-8e66-c06f3f16e669,2023-10-02T23:59:00,45.33,Texas,commercial,CON-USA-COM-1,0.2706,12.27
0248510b-8759-4de1-a654-5837ff22ceef,2023-10-02T23:59:00,34.24,Texas,residential,CON-USA-RES-3,0.1213,4.15
e2836a40-a2ee-43af-b453-0e5949f2e4c2,2023-10-02T23:59:00,60.26,London,residential,CON-UK-RES-1,0.1845,11.12
9d90a278-9e53-48b2-8542-2081153b37e6,2023-10-02T23:59:00,39.99,London,commercial,CON-UK-COM-1,0.2555,10.22
057184f7-c360-419b-8364-1da3e1dfd038,2023-10-02T23:59:00,64.35,Manchester,industrial,CON-UK-IND-1,0.2439,15.69
b1d91de1-fb8d-4305-9301-a94c5fb69462,2023-10-02T23:59:00,50.99,Sydney,residential,CON-AUS-RES-1,0.1944,9.91
5af390c5-8b98-42c1-8659-dafb5129112b,2023-10-02T23:59:00,60.25,Sydney,commercial,CON-AUS-COM-1,0.2251,13.56
5b484346-2319-4cf8-8213-eced0f9421e7,2023-10-02T23:59:00,47.61,Melbourne,industrial,CON-AUS-IND-1,0.2306,10.98
edfd1f26-2490-4118-a2db-c6d86cbd372a,2023-10-03T23:59:00,59.47,New York,residential,CON-USA-RES-1,0.1284,7.64
